laporan,label
rumput taman tidak dipotong terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
banjir parah terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
rumput liar tumbuh di trotoar,Reguler
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
selokan tersumbat terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
lampu jalan mati terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
jalan utama rusak berat terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
selokan tersumbat terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
gedung retak pasca gempa terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
rumput taman tidak dipotong terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
pohon tumbang terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
jalan utama rusak berat terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
rumput liar tumbuh di trotoar,Reguler
kebakaran hutan terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
selokan tersumbat terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
papan nama jalan sudah tidak terbaca,Reguler
graffiti di tembok terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
gedung retak pasca gempa terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
parkir liar di depan rumah terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
kabel listrik terbuka terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
papan nama jalan sudah tidak terbaca,Reguler
kabel listrik terbuka terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
selokan tersumbat terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
saluran air tersumbat oleh daun kering,Reguler
gas bocor terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
tiang listrik patah dan hampir menimpa rumah warga,Prioritas
pohon tumbang terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
sampah menumpuk terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
pohon tumbang terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
pohon tumbang terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
kabel listrik terbuka terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
kucing liar mengganggu terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
rumput taman tidak dipotong terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
kebakaran hutan terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
jalan berlubang kecil terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
banjir parah terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
papan nama jalan sudah tidak terbaca,Reguler
tanah longsor terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
lampu jalan mati terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
banjir parah terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
jalan berlubang kecil terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
pohon tumbang terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
suara bising malam hari terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
jalan utama rusak berat terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
rumput taman tidak dipotong terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
jembatan penghubung desa terancam ambruk,Prioritas
pohon tumbang terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
air keruh dari pdam terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
banjir setinggi 1 meter menggenangi pemukiman warga,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
jembatan ambruk terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
sampah menumpuk terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
sampah berserakan di jalan dekat pasar,Reguler
sampah berserakan di jalan dekat pasar,Reguler
gedung retak pasca gempa terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
air keruh dari pdam terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
rumput liar tumbuh di trotoar,Reguler
graffiti di tembok terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
jalan utama rusak berat terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
rumput taman tidak dipotong terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
gedung retak pasca gempa terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
selokan tersumbat terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
jembatan ambruk terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
suara bising malam hari terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
ledakan kecil terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
kursi besi di halte bus berkarat di beberapa bagian,Reguler
graffiti di tembok terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
sampah berserakan di jalan dekat pasar,Reguler
air keruh dari pdam terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
kebakaran hutan terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
suara bising malam hari terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
tiang listrik patah dan hampir menimpa rumah warga,Prioritas
papan nama jalan sudah tidak terbaca,Reguler
pohon tumbang terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
graffiti di tembok terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
saluran air tersumbat oleh daun kering,Reguler
gedung retak pasca gempa terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
selokan tersumbat terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
gedung retak pasca gempa terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
sampah menumpuk terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
kabel listrik terbuka terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
graffiti di tembok terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
parkir liar di depan rumah terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
banjir setinggi 1 meter menggenangi pemukiman warga,Prioritas
lampu jalan mati terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
kebakaran hutan terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
sampah menumpuk terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
lampu jalan mati di beberapa titik,Reguler
gedung retak pasca gempa terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
sampah menumpuk terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
gas bocor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
lampu jalan mati di beberapa titik,Reguler
selokan tersumbat terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
saluran air tersumbat oleh daun kering,Reguler
gas bocor terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
saluran air tersumbat oleh daun kering,Reguler
ledakan kecil terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
lampu jalan mati terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
jalan utama rusak berat terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
kucing liar mengganggu terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
saluran air tersumbat oleh daun kering,Reguler
gedung retak pasca gempa terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
suara bising malam hari terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
gas bocor terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
parkir liar di depan rumah terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
rumput liar tumbuh di trotoar,Reguler
selokan tersumbat terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
banjir parah terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
papan nama jalan sudah tidak terbaca,Reguler
gas bocor terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
sampah menumpuk terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
rumput liar tumbuh di trotoar,Reguler
lampu jalan mati terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
banjir setinggi 1 meter menggenangi pemukiman warga,Prioritas
graffiti di tembok terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
jalan utama rusak berat terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
tiang listrik patah dan hampir menimpa rumah warga,Prioritas
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
tanah longsor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
suara bising malam hari terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
banjir setinggi 1 meter menggenangi pemukiman warga,Prioritas
rumput liar tumbuh di trotoar,Reguler
air keruh dari pdam terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
papan nama jalan sudah tidak terbaca,Reguler
parkir liar di depan rumah terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
gas bocor terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
truk pengangkut bahan kimia terbalik di jalan tol,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
rumput liar tumbuh di trotoar,Reguler
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
rumput taman tidak dipotong terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
sampah berserakan di jalan dekat pasar,Reguler
tanah longsor terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
graffiti di tembok terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
api membakar lahan kosong dekat pemukiman,Prioritas
rumput taman tidak dipotong terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
suara bising malam hari terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
gas bocor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
sampah menumpuk terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
banjir parah terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
graffiti di tembok terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
kebakaran hutan terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
lampu jalan mati di beberapa titik,Reguler
gedung retak pasca gempa terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
sampah menumpuk terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
api membakar lahan kosong dekat pemukiman,Prioritas
kabel listrik terbuka terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
papan nama jalan sudah tidak terbaca,Reguler
selokan tersumbat terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
gedung retak pasca gempa terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
sampah berserakan di jalan dekat pasar,Reguler
lampu jalan mati terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
api membakar lahan kosong dekat pemukiman,Prioritas
sampah berserakan di jalan dekat pasar,Reguler
sampah menumpuk terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
gedung retak pasca gempa terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
suara bising malam hari terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
tanah longsor terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
graffiti di tembok terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
